code,mode,class,name
J-85340,,01,bobineur à la machine
J-85340,,02,bobineuse à la machine
J-85350,,01,bobineur à la main
J-85350,,02,bobineuse à la main
J-85390,,01,autres monteurs d'appareils électriques et électroniques
J-85390,,02,autres monteuses d'appareils électriques et électroniques
J-85400,,00,854 Réparateurs de radios et de téléviseurs
J-85420,,01,réparateur de radios et de téléviseurs
J-85420,,02,réparatrice de radios et de téléviseurs
J-85490,,01,autres réparateurs de radios et de téléviseurs
J-85490,,02,autres réparatrices de radios et de téléviseurs
J-85500,,00,855 Électriciens d'installations
J-85510,,01,"électricien, en général"
J-85510,,02,"électricienne, en général"
J-85520,,01,électricien en bâtiment
J-85520,,02,électricienne en bâtiment
J-85530,,01,électricien d'avion
J-85530,,02,électricienne d'avion
J-85535,,01,électricien de navire
J-85535,,02,électricienne de navire
J-85540,,01,électricien de véhicule
J-85540,,02,électricienne de véhicule
J-85550,,01,électricien de théâtre et de cinéma
J-85550,,02,électricienne de théatre et de cinéma
J-85560,,01,électricien d'entretien
J-85560,,02,électricienne d'entretien
J-85570,,01,électricien-réparateur
J-85570,,02,électricienne-réparatrice
J-85590,,01,autres électriciens d'installations
J-85590,,02,autres électriciennes d'installations
J-85600,,00,856 Monteurs d'installations téléphoniques et télégraphiques
J-85620,,01,monteur d'installations téléphoniques et télégraphiques
J-85620,,02,monteuse d'installations téléphoniques et télégraphiques
J-85630,,01,dépanneur d'installations téléphoniques et télégraphiques
J-85630,,02,dépanneuse d'installations téléphoniques et télégraphiques
J-85690,,01,autres monteurs d'installations téléphoniques et télégraphiques
J-85690,,02,autres monteuses d'installations téléphoniques et télégraphiques
J-85700,,00,857 Monteurs de lignes électriques et épisseurs de câbles
J-85720,,01,monteur de lignes aériennes (transport de courant)
J-85720,,02,monteuse de lignes aériennes (transport de courant)
J-85730,,01,monteur de lignes caténaires
J-85730,,02,monteuse de lignes caténaires
J-85740,,01,monteur de lignes téléphoniques et télégraphiques
J-85740,,02,monteuse de lignes téléphoniques et télégraphiques
J-85750,,01,épisseur de câbles
J-85750,,02,épisseuse de câbles
J-85790,,01,autres monteurs de lignes électriques et épisseurs de câbles
J-85790,,02,autres monteuses de lignes électriques et épisseuses de câbles
J-85900,,00,859 Ajusteurs-électriciens et ouvriers en électricité et en électronique assimilés n.c.a.
J-85920,,01,contrôleur de fabrication (appareils électriques et électroniques)
J-85920,,02,contrôleuse de fabrication (appareils électriques et électroniques)
J-85990,,01,autres ajusteurs-électriciens et ouvriers en électricité et en électronique assimilés
J-85990,,02,autres ajusteuses-électriciennes et ouvrières en électricité et en électronique assimilées
J-86000,,0,86 Opérateurs de stations d'émissions de radio et de télévision et d'appareils de sonorisation et projectionnistes de cinéma
J-86100,,00,861 Opérateurs de stations d'émissions de radio et de télévision
J-86120,,01,opérateur de station d'émissions de radio et de télévision
J-86120,,02,opératrice de station d'émissions de radio et de télévision
J-86130,,01,opérateur d'appareils de studio de radio et de télévision
J-86130,,02,opératrice d'appareils de studio de radio et de télévision
J-86190,,01,autres opérateurs de stations d'émissions de radio et de télévision
J-86190,,02,autres opératrices de stations d'émissions de radio et de télévision
J-86200,,00,862 Opérateurs d'appareils de sonorisation et projectionnistes de cinémas
J-86220,,01,opérateur d'appareil d'enregistrement sonore
J-86220,,02,opératrice d'appareil d'enregistrement sonore
J-86230,,01,sonorisateur
J-86230,,02,sonorisatrice
J-86240,,01,projectionniste de cinéma
J-86290,,01,autres opérateurs d'appareils de sonorisation et projectionnistes de cinéma
J-86290,,02,autres opératrices d'appareils de sonorisation et projectionnistes de cinéma
J-87000,,0,"87 Plombiers, soudeurs, travailleurs du métal en feuille et monteurs de charpentes et de structures métalliques"
J-87100,,00,871 Plombiers et tuyauteurs
J-87105,,01,"plombier, en général"
J-87105,,02,"plombière, en général"
J-87110,,01,"tuyauteur, en général"
J-87110,,02,"tuyauteuse, en général"
J-87120,,01,tuyauteur (distribution de gaz)
J-87120,,02,tuyauteuse (distribution de gaz)
J-87130,,01,tuyauteur (marine)
J-87130,,02,tuyauteuse (marine)
J-87140,,01,tuyauteur (aviation)
J-87140,,02,tuyauteuse (aviation)
J-87190,,01,autres plombiers et tuyauteurs
J-87190,,02,autres plombières et tuyauteuses
J-87200,,00,872 Soudeurs et oxycoupeurs
J-87210,,01,"soudeur au chalumeau et à l'arc électrique, en général"
J-87210,,02,"soudeuse au chalumeau et à l'arc électrique, en général"
J-87215,,01,soudeur au chalumeau
J-87215,,02,soudeuse au chalumeau
J-87220,,01,soudeur à l'arc électrique
J-87220,,02,soudeuse à l'arc électrique
J-87225,,01,conducteur de machine à souder à l'arc
J-87225,,02,conductrice de machine à souder à l'arc
J-87230,,01,soudeur aluminothermique
J-87230,,02,soudeuse aluminothermique
J-87235,,01,soudeur par résistance
J-87235,,02,soudeuse par résistance
J-87240,,01,soudeur au plomb
J-87240,,02,soudeuse au plomb
J-87245,,01,braseur
J-87245,,02,braseuse
J-87250,,01,oxycoupeur à la main
J-87250,,02,oxycoupeuse à la main
J-87255,,01,oxycoupeur à la machine
J-87255,,02,oxycoupeuse à la machine
J-87260,,01,soudeur au fer
J-87260,,02,soudeuse au fer
J-87290,,01,autres soudeurs et oxycoupeurs
J-87290,,02,autres soudeuses et oxycoupeuses
J-87300,,00,873 Travailleurs du métal en feuille
J-87310,,01,"tôlier, en général"
J-87310,,02,"tôlière, en général"
J-87320,,01,traceur en chaudronnerie
J-87320,,02,traceuse en chaudronnerie
J-87330,,01,chaudronnier en cuivre et alliages légers
J-87330,,02,chaudronnière en cuivre et alliages légers
J-87340,,01,ferblantier
J-87340,,02,ferblantière
J-87350,,01,monteur de chaudières
J-87350,,02,monteuse de chaudières
J-87360,,01,tôlier ornemaniste
J-87360,,02,tôlière ornemaniste
J-87370,,01,tôlier en carosserie
J-87370,,02,tôlière en carosserie
J-87380,,01,tôlier d'aviation
J-87380,,02,tôlière d'aviation
J-87390,,01,autres travailleurs du métal en feuille
J-87390,,02,autres travailleuses du métal en feuille
J-87400,,00,874 Monteurs de charpentes et de structures métalliques
J-87420,,01,traceur en charpentes métalliques
J-87420,,02,traceuse en charpentes métalliques
J-87430,,01,Travailleur en acier de charpente (en atelier)
J-87430,,02,travailleuse en acier de charpente (en atelier)
J-87440,,01,monteur de charpentes métalliques
J-87440,,02,monteuse de charpentes métalliques
J-87450,,01,charpentier en fer (constructions navales)
J-87450,,02,charpentière en fer (constructions navales)
J-87455,,01,blindeur de carènes
J-87455,,02,blindeuse de carènes
J-87460,,01,riveur à la main
J-87460,,02,riveuse à la main
J-87465,,01,riveur à la machine
J-87465,,02,riveuse à la machine
J-87470,,01,riveur au marteau pneumatique
J-87470,,02,riveuse au marteau pneumatique
J-87490,,01,autres monteurs de charpentes et de structures métalliques
J-87490,,02,autres monteuses de charpentes et de structures métalliques
J-88000,,0,88 Joailliers et orfèvres
J-88010,,01,"joaillier, en général"
J-88010,,02,"joaillière, en général"
J-88020,,01,bijoutier-réparateur
J-88020,,02,bijoutière-réparatrice
J-88030,,01,tailleur et polisseur de pierres précieuses
J-88030,,02,tailleuse et polisseuse de pierres précieuses
J-88040,,01,sertisseur de pierres précieuses
J-88040,,02,sertisseuse de pierres précieuses
J-88050,,01,orfèvre
J-88060,,01,lamineur de métaux précieux
J-88060,,02,lamineuse de métaux précieux
J-88070,,01,batteur de métaux précieux
J-88070,,02,batteuse de métaux précieux
J-88080,,01,graveur de bijoux
J-88080,,02,graveuse de bijoux
J-88090,,01,autres joailliers et orfèvres
J-88090,,02,autres joaillières et orfèvres
J-89000,,0,"89 Verriers, potiers et travailleurs assimilés"
J-89100,,00,"891 Formeurs, tailleurs, meuleurs et polisseurs de verre"
J-89120,,01,souffleur de verre
J-89120,,02,souffleuse de verre
J-89124,,01,souffleur de verre (appareils de laboratoire)
J-89124,,02,souffleuse de verre (appareils de laboratoire)
J-89128,,01,opérateur de souffleuse de verre
J-89128,,02,opératrice de souffleuse de verre
J-89132,,01,mouleur de lentilles
J-89132,,02,mouleuse de lentilles
J-89136,,01,opérateur de machine à presser le verre
J-89136,,02,opératrice de machine à presser le verre
J-89140,,01,opérateur de machine à étirer le verre
J-89140,,02,opératrice de machine à étirer le verre
J-89144,,01,conducteur de laminoir de verre
J-89144,,02,conductrice de laminoir de verre
J-89148,,01,conducteur de machine de douci-poli (glace)
J-89148,,02,conductrice de machine de douci-poli (glace)
J-89152,,01,opérateur au bain métallique (flottage du verre)
J-89152,,02,opératrice au bain métallique (flottage du verre)
J-89156,,01,tailleur de verre
J-89156,,02,tailleuse de verre
J-89160,,01,tailleur de verre d'optique
J-89160,,02,tailleuse de verre d'optique
J-89164,,01,façonneur de bords (glace)
J-89164,,02,façonneuse de bords (glace)
J-89168,,01,conducteur de machine à meuler les lentilles
J-89168,,02,conductrice de machine à meuler les lentilles
J-89172,,01,conducteur de machine à polir les verres d'optique
J-89172,,02,conductrice de machine à polir les verres d'optique
J-89176,,01,conducteur de machine à étirer des baguettes et des tubes de verres
J-89176,,02,conductrice de machine à étirer des baguettes et des tubes de verres
J-89180,,01,courbeur de tubes de verre
J-89180,,02,courbeuse de tubes de verre
J-89190,,01,"autres formeurs, tailleurs, meuleurs et polisseurs de verre"
J-89190,,02,"autres formeuses, tailleuses, meuleuses et polisseuses de verre"
J-89200,,00,892 Potiers et travailleurs assimilés (argile et produits abrasifs)
J-89210,,01,"potier, en général"
J-89210,,02,"potière, en général"
J-89215,,01,modeleur-mouleur de céramique
J-89215,,02,modeleuse-mouleuse de céramique
J-89220,,01,mouleur-noyauteur de céramique
J-89220,,02,mouleuse-noyauteuse de céramique
J-89225,,01,façonnier en faïence et en porcelaine
J-89225,,02,façonnière en faïence et en porcelaine
J-89230,,01,calibreur en faïence et en porcelaine
J-89230,,02,calibreuse en faïence et en porcelaine
J-89235,,01,couleur en faïence et en porcelaine
J-89235,,02,couleuse en faïence et en porcelaine
J-89240,,01,mouleur de briques et de tuiles à la main
J-89240,,02,mouleuse de briques et de tuiles à la main
J-89245,,01,presseur de céramique à la main
J-89245,,02,presseuse de céramique à la main
J-89250,,01,conducteur de machine à mouler la céramique
J-89250,,02,conductrice de machine à mouler la céramique
J-89255,,01,conducteur de machine à mouler par extrusion (céramique)
J-89255,,02,conductrice de machine à mouler par extrusion (céramique)
J-89260,,01,mouleur de meules abrasives
J-89260,,02,mouleuse de meules abrasives
J-89290,,01,autres potiers et travailleurs assimilés (argile et produits abrasifs)
J-89290,,02,autres potières et travailleuses assimilées (argile et produits abrasifs)
J-89300,,00,893 Conducteurs de fours de verrerie et de céramique
J-89320,,01,conducteur de four de verrerie
J-89320,,02,conductrice de four de verrerie
J-89330,,01,préposé au four à recuire le verre
J-89330,,02,préposée au four à recuire le verre
J-89340,,01,trempeur de verre
J-89340,,02,trempeuse de verre
J-89350,,01,conducteur de four de céramique (faïence et porcelaine)
J-89350,,02,conductrice de four de céramique (faïence et porcelaine)
J-89360,,01,conducteur de four de céramique (briques et tuiles)
J-89360,,02,conductrice de four de céramique (briques et tuiles)
J-89390,,01,autres conducteurs de fours de verrerie et de céramique
J-89390,,02,autres conductrices de fours de verrerie et de céramique
J-89400,,00,894 Graveurs sur verre
J-89420,,01,graveur sur verre
J-89420,,02,graveuse sur verre
J-89430,,01,graveur de verre à l'eau forte
J-89430,,02,graveuse de verre à l'eau forte
J-89440,,01,graveur au sable (verrerie)
J-89440,,02,graveuse au sable (verrerie)
J-89490,,01,autres graveurs sur verre
J-89490,,02,autres graveuses sur verre
J-89500,,00,895 Peintres et décorateurs sur verre et sur céramique
J-89520,,01,peintre-décorateur sur verre
J-89520,,02,peintre-décoratrice sur verre
J-89530,,01,peintre-décorateur sur céramique
J-89530,,02,peintre-décoratrice sur céramique
J-89540,,01,décorateur de céramique
J-89540,,02,décoratrice de céramique
J-89550,,01,décorateur-émailleur de céramique au pistolet
J-89550,,02,décoratrice-émailleuse de céramique au pistolet
J-89560,,01,émailleur de porcelaine au trempé
J-89560,,02,émailleuse de porcelaine au trempé
J-89570,,01,argenteur de glaces et de miroirs
J-89570,,02,argenteuse de glaces et de miroirs
J-89590,,01,autres peintres et décorateurs sur verre et sur céramique
J-89590,,02,autres peintres et décoratrices sur verre et sur céramique
J-89900,,00,"899 Verriers, potiers et travailleurs assimilés n.c.a."
J-89920,,01,composeur de verre
J-89920,,02,composeuse de verre
J-89930,,01,préparateur de pâte d'argile
J-89930,,02,préparatrice de pâte d'argile
J-89940,,01,préparateur de barbotine
J-89940,,02,préparatrice de barbotine
J-89950,,01,préparateur d'émaux
J-89950,,02,préparatrice d'émaux
J-89960,,01,ouvrier au mélangeur de poudres abrasives
J-89960,,02,ouvrière au mélangeur de poudres abrasives
J-89970,,01,conducteur de machine à fabriquer la fibre de verre
J-89970,,02,conductrice de machine à fabriquer la fibre de verre
J-89990,,01,"autres verriers, potiers et travailleurs assimilés"
J-89990,,02,"autres verrières, potières et travailleuses assimilées"
J-90000,,0,90 Ouvriers de la fabrication d'articles en caoutchouc et en matières plastiques
J-90100,,00,901 Ouvriers de la fabrication d'articles en caoutchouc et en matières plastiques (à l'exception des confectionneurs et vulcanisateurs de pneus)
J-90120,,01,opérateur de broyeur de caoutchouc
J-90120,,02,opératrice de broyeur de caoutchouc
J-90125,,01,conducteur de calandre (caoutchouc)
J-90125,,02,conductrice de calandre (caoutchouc)
J-90130,,01,conducteur de machine à refouler le caoutchouc
J-90130,,02,conductrice de machine à refouler le caoutchouc
J-90135,,01,conducteur de machine à mouler le caoutchouc
J-90135,,02,conductrice de machine à mouler le caoutchouc
J-90140,,01,confectionneur-assembleur d'articles en caoutchouc
J-90140,,02,confectionneuse-assembleuse d'articles en caoutchouc
J-90150,,01,conducteur de machine à mouler les matières plastiques par injection
J-90150,,02,conductrice de machine à mouler les matières plastiques par injection
J-90155,,01,conducteur de machine à mouler les matières plastiques par compression
J-90155,,02,conductrice de machine à mouler les matières plastiques par compression
J-90160,,01,conducteur de machine à refouler les matières plastiques
J-90160,,02,conductrice de machine à refouler les matières plastiques
J-90165,,01,lamineur de matières plastiques
J-90165,,02,lamineuse de matières plastiques
J-90170,,01,monteur-assembleur d'articles en matières plastiques
J-90170,,02,monteuse-assembleuse d'articles en matières plastiques
J-90180,,01,ouvrier de la fabrication d'articles en matières plastiques
J-90180,,02,ouvrière de la fabrication d'articles en matières plastiques
J-90190,,01,autres ouvriers de la fabrication d'articles en caoutchouc et en matières plastiques (à l'exception des confectionneurs et vulcanisateurs de pneus)
J-90190,,02,autres ouvrières de la fabrication d'articles en caoutchouc et en matières plastiques (à l'exception des confectionneurs et vulcanisateurs de pneus)
J-90200,,00,902 Confectionneurs et vulcanisateurs de pneus
J-90220,,01,confectionneur de pneus
J-90220,,02,confectionneuse de pneus
J-90230,,01,mouleur de pneus
J-90230,,02,mouleuse de pneus
J-90240,,01,rechapeur de pneus
J-90240,,02,rechapeuse de pneus
J-90290,,01,autres confectionneurs et vulcanisateurs de pneus
J-90290,,02,autres confectionneuses et vulcanisatrices de pneus
J-91000,,0,91 Confectionneurs d'articles en papier et en carton
J-91020,,01,cartonnier à la main
J-91020,,02,cartonnière à la main
J-91030,,01,cartonnier à la machine
J-91030,,02,cartonnière à la machine
J-91040,,01,conducteur de machine à doubler le carton
J-91040,,02,conductrice de machine à doubler le carton
J-91050,,01,conducteur de machine à couper et à plier le carton
J-91050,,02,conductrice de machine à couper et à plier le carton
J-91060,,01,conducteur de presse à emboutir le carton
J-91060,,02,conductrice de presse à emboutir le carton
J-91070,,01,conducteur de machine à confectionner des sacs et des enveloppes en papier
J-91070,,02,conductrice de machine à confectionner des sacs et des enveloppes en papier
J-91080,,01,conducteur de machine à confectionner des sacs en cellophane
J-91080,,02,conductrice de machine à confectionner des sacs en cellophane
J-91090,,01,autres confectionneurs d'articles en papier et en carton
J-91090,,02,autres confectionneuses d'articles en papier et en carton
J-92000,,0,92 Imprimeurs et travailleurs assimilés
J-92100,,00,921 Compositeurs typographes
J-92110,,01,"imprimeur, en général"
J-92110,,02,"imprimeuse, en général"
J-92120,,01,compositeur à la main
J-92120,,02,compositrice à la main
J-92130,,01,linotypiste
J-92135,,01,claviste-monotypiste
J-92140,,01,fondeur de caractères d'imprimerie à la machine
J-92140,,02,fondeuse de caractères d'imprimerie à la machine
J-92145,,01,metteur en pages
J-92145,,02,metteuse en pages
J-92150,,01,imposeur
J-92150,,02,imposeuse
J-92155,,01,opérateur de photocomposeuse
J-92155,,02,opératrice de photocomposeuse
J-92190,,01,autres compositeurs typographes
J-92190,,02,autres compositrices typographes
J-92200,,00,922 Conducteurs de presses à imprimer
J-92220,,01,conducteur de presse à cylindre
J-92220,,02,conductrice de presse à cylindre
J-92225,,01,conducteur de presse à platine
J-92225,,02,conductrice de presse à platine
J-92230,,01,conducteur de presse rotative
J-92230,,02,conductrice de presse rotative
J-92240,,01,conducteur de presse offset
J-92240,,02,conductrice de presse offset
J-92250,,01,conducteur de presse lithographique
J-92250,,02,conductrice de presse lithographique
J-92260,,01,conducteur de presse à rotogravure
J-92260,,02,conductrice de presse à rotogravure
J-92270,,01,imprimeur de papiers peints
J-92270,,02,imprimeuse de papiers peints
J-92290,,01,autres conducteurs de presses à imprimer
J-92290,,02,autres conductrices de presses à imprimer
J-92300,,00,923 Stéréotypeurs et clicheurs-galvanoplastes
J-92320,,01,stéréotypeur
J-92320,,02,stéréotypeuse
J-92330,,01,clicheur-galvanoplaste
J-92330,,02,clicheuse-galvanoplaste
J-92390,,01,autres stéréotypeurs et clicheurs-galvanoplastes
J-92390,,02,autres stéréotypeuses et clicheuses-galvanoplastes
J-92400,,00,924 Graveurs d'imprimerie (à l'exception des photograveurs)
J-92415,,01,graveur sur pierres lithographiques
J-92415,,02,graveuse sur pierres lithographiques
J-92420,,01,"graveur à la main sur plaques, cylindres et matrices d'imprimerie"
J-92420,,02,"graveuse à la main sur plaques, cylindres et matrices d'imprimerie"
J-92430,,01,"graveur à la main sur clichés de bois, de caoutchouc et de linoléum"
J-92430,,02,"graveuse à la main sur clichés de bois, de caoutchouc et de linoléum"
J-92440,,01,graveur à la machine sur cylindres d'imprimerie
J-92440,,02,graveuse à la machine sur cylindres d'imprimerie
J-92445,,01,graveur au pantographe
J-92445,,02,graveuse au pantographe
J-92450,,01,reporteur lithographe
J-92450,,02,reporteuse lithographe
J-92460,,01,graveur à l'eau-forte (imprimerie)
J-92460,,02,graveuse à l'eau-forte (imprimerie)
J-92490,,01,autres graveurs d'imprimerie (à l'exception des photograveurs)
J-92490,,02,autres graveuses d'imprimerie (à l'exception des photograveuses)
J-92500,,00,925 Photograveurs
J-92510,,01,"photograveur, en général"
J-92510,,02,"photograveuse, en général"
J-92520,,01,photograveur clicheur
J-92520,,02,photograveuse clicheuse
J-92530,,01,photograveur retoucheur
J-92530,,02,photograveuse retoucheuse
J-92540,,01,photograveur reporteur
J-92540,,02,photograveuse reporteuse
J-92550,,01,photograveur à l'eau-forte
J-92550,,02,photograveuse à l'eau-forte
J-92560,,01,retoucheur de clichés
J-92560,,02,retoucheuse de clichés
J-92590,,01,autres photograveurs
J-92590,,02,autres photograveuses
J-92600,,00,926 Relieurs et travailleurs assimilés
J-92620,,01,relieur à la main
J-92620,,02,relieuse à la main
J-92630,,01,relieur industriel
J-92630,,02,relieuse industrielle
J-92640,,01,gaufreur en reliure à la main
J-92640,,02,gaufreuse en reliure à la main
J-92650,,01,gaufreur en reliure à la machine
J-92650,,02,gaufreuse en reliure à la machine
J-92690,,01,autres relieurs et travailleurs assimilés
J-92690,,02,autres relieuses et travailleuses assimilées
J-92700,,00,927 Développeurs de photographies en chambre noire
J-92720,,01,développeur de photographies en couleur
J-92720,,02,développeuse de photographies en couleur
J-92730,,01,développeur de photographies en noir et blanc
J-92730,,02,développeuse de photographies en noir et blanc
J-92740,,01,tireur de photographies
J-92740,,02,tireuse de photographies
J-92750,,01,agrandisseur de photographies
J-92750,,02,agrandisseuse de photographies
J-92790,,01,autres développeurs de photographies en chambre noire
J-92790,,02,autres développeuses de photographies en chambre noire
J-92900,,00,929 Imprimeurs et travailleurs assimilés n.c.a.
J-92920,,01,préparateur de pochoirs (sérigraphie)
J-92920,,02,préparatrice de pochoirs (sérigraphie)
J-92930,,01,imprimeur sérigraphe
J-92930,,02,imprimeuse sérigraphe
J-92940,,01,imprimeur à la planche
J-92940,,02,imprimeuse à la planche
J-92950,,01,imprimeur sur textiles
J-92950,,02,imprimeuse sur textiles
J-92990,,01,autres imprimeurs et travailleurs assimilés
J-92990,,02,autres imprimeuses et travailleuses assimilées
J-93000,,0,93 Peintres
J-93100,,00,931 Peintres en construction
J-93120,,01,peintre en bâtiment
J-93130,,01,peintre de charpentes métalliques et de coques de navires
J-93190,,01,autres peintres en construction
J-93900,,00,939 Peintres n.c.a.
J-93920,,01,peintre au pinceau (sauf en construction)
J-93930,,01,peintre au pistolet (sauf en construction)
J-93940,,01,peintre au trempé à la main
J-93950,,01,peintre d'enseignes
J-93960,,01,peintre d'automobiles
J-93990,,01,autres peintres
J-94000,,0,94 Ouvriers à la production et travailleurs assimilés n.c.a.
J-94100,,00,941 Facteurs et accordeurs d'instruments de musique
J-94120,,01,luthier
J-94120,,02,luthière
J-94130,,01,facteur d'instruments à vent en bois
J-94130,,02,factrice d'instruments à vent en bois
J-94140,,01,facteur d'instruments à vent en métal
J-94140,,02,factrice d'instruments à vent en métal
J-94150,,01,facteur d'accordéons
J-94150,,02,factrice d'accordéons
J-94160,,01,facteur d'orgues
J-94160,,02,factrice d'orgues
J-94170,,01,facteur de pianos
J-94170,,02,factrice de pianos
J-94180,,01,accordeur d'instruments de musique
J-94180,,02,accordeuse d'instruments de musique
J-94190,,01,autres facteurs et accordeurs d'instruments de musique
J-94190,,02,autres factrices et accordeuses d'instruments de musique
J-94200,,00,942 Vanniers et brossiers
J-94220,,01,vannier
J-94220,,02,vannière
J-94230,,01,monteur de brosses à la main
J-94230,,02,monteuse de brosses à la main
J-94240,,01,monteur de balais à la main
J-94240,,02,monteuse de balais à la main
J-94250,,01,vannier d'ameublement
J-94250,,02,vannière d'ameublement
J-94290,,01,autres vanniers et brossiers
J-94290,,02,autres vannières et brossières
J-94300,,00,943 Ouvriers de la fabrication de produits minéraux non métalliques
J-94320,,01,ouvrier de la fabrication de produits en béton préfabriqués
J-94320,,02,ouvrière de la fabrication de produits en béton préfabriqués
J-94330,,01,ouvrier de la fabrication de produits en amiante-ciment
J-94330,,02,ouvrière de la fabrication de produits en amiante-ciment
J-94340,,01,ouvrier de la fabrication d'agglomérés
J-94340,,02,ouvrière de la fabrication d'agglomérés
J-94390,,01,autres ouvriers de la fabrication de produits minéraux non métalliques
J-94390,,02,autres ouvrières de la fabrication de produits minéraux non métalliques
J-94900,,00,949 Ouvriers à la production et travailleurs assimilés n.c.a.
J-94920,,01,taxidermiste
J-94930,,01,ouvrier de la fabrication de linoléum
J-94930,,02,ouvrière de la fabrication de linoléum
J-94940,,01,confectionneur de poupées ou de jouets rembourrés
J-94940,,02,confectionneuse de poupées ou de jouets rembourrés
J-94950,,01,confectionneur de timbres en caoutchouc
J-94950,,02,confectionneuse de timbres en caoutchouc
J-94969,,01,confectionneur de bougies
J-94969,,02,confectionneuse de bougies
J-94970,,01,ouvrier de la fabrication de films et papiers photographiques
J-94970,,02,ouvrière de la fabrication de films et papiers photographiques
J-94980,,01,vérificateur de la qualité de fabrication
J-94980,,02,vérificatrice de la qualité de fabrication
J-94990,,01,autres ouvriers à la production et travailleurs assimilés n.c.a.
J-94990,,02,autres ouvrières à la production et travailleuses assimilées n.c.a.
J-95000,,0,"95 Briqueteurs, charpentiers et autres travailleurs de la construction"
J-95100,,00,"951 Briqueteurs, maçons et carreleurs"
J-95120,,01,briqueteur (bâtiment)
J-95120,,02,briqueteuse (bâtiment)
J-95125,,01,briqueteur (construction de cheminées)
J-95125,,02,briqueteuse (construction de cheminées)
J-95130,,01,maçon fumiste industriel
J-95130,,02,maçonne fumiste industrielle
J-95140,,01,maçon en pierres
J-95140,,02,maçonne en pierres
J-95145,,01,marbrier de bâtiment
J-95145,,02,marbrière de bâtiment
J-95150,,01,carreleur
J-95150,,02,carreleuse
J-95155,,01,mosaïste
J-95160,,01,paveur
J-95160,,02,paveuse
J-95190,,01,"autres briqueteurs, maçons et carreleurs"
J-95190,,02,"autres briqueteuses, maçonnes et carreleuses"
J-95200,,00,"952 Ouvriers en béton armé, cimentiers-finisseurs et poseurs de sol en terrazo"
J-95210,,01,"cimentier en béton armé, en général"
J-95210,,02,"cimentière en béton armé, en général"
J-95220,,01,coffreur-boiseur
J-95220,,02,coffreuse-boiseuse
J-95230,,01,ferrailleur
J-95230,,02,ferrailleuse
J-95240,,01,cimentier-finisseur
J-95240,,02,cimentière-finisseuse
J-95250,,01,poseur de sol en terrazo
J-95250,,02,poseuse de sol en terrazo
J-95290,,01,"autres ouvriers en béton armé, cimentiers-finisseurs et poseurs de sol en terrazo"
J-95290,,02,"autres ouvrières en béton armé, cimentières-finisseuses et poseuses de sol en terrazo"
J-95300,,00,953 Couvreurs
J-95320,,01,couvreur en ardoises et en tuiles
J-95320,,02,couvreuse en ardoises et en tuiles
J-95330,,01,couvreur en matériaux synthétiques
J-95330,,02,couvreuse en matériaux synthétiques
J-95340,,01,couvreur en asphalte
J-95340,,02,couvreuse en asphalte
J-95350,,01,couvreur-zingueur
J-95350,,02,couvreuse-zingueuse
J-95360,,01,couvreur en chaume
J-95360,,02,couvreuse en chaume
J-95390,,01,autres couvreurs
J-95390,,02,autres couvreuses
J-95400,,00,"954 Charpentiers, menuisiers et parqueteurs"
J-95410,,01,"charpentier, en général"
J-95410,,02,"charpentière, en général"
J-95415,,01,charpentier de bâtiment
J-95415,,02,charpentière de bâtiment
J-95420,,01,menuisier de bâtiment
J-95420,,02,menuisière de bâtiment
J-95430,,01,charpentier-menuisier de décors
J-95430,,02,charpentière-menuisière de décors
J-95440,,01,charpentier de navire
J-95440,,02,charpentière de navire
J-95445,,01,menuisier de navire
J-95445,,02,menuisière de navire
J-95450,,01,charpentier-constructeur de canots en bois
J-95450,,02,charpentière-constructrice de canots en bois
J-95455,,01,charpentier de marine
J-95455,,02,charpentière de marine
J-95460,,01,menuisier d'aviation
J-95460,,02,menuisière d'aviation
J-95470,,01,menuisier à l'établi
J-95470,,02,menuisière à l'établi
J-95475,,01,parqueteur
J-95475,,02,parqueteuse
J-95490,,01,"autres charpentiers, menuisiers et parqueteurs"
J-95490,,02,"autres charpentières, menuisières et parqueteuses"
J-95500,,00,955 Plâtriers
J-95510,,01,"plâtrier, en général"
J-95510,,02,"plâtrière, en général"
J-95520,,01,plâtrier ornemaniste
J-95520,,02,plâtrière ornemaniste
J-95530,,01,stucateur
J-95530,,02,stucatrice
J-95540,,01,staffeur
J-95540,,02,staffeuse
J-95590,,01,autres plâtriers
J-95590,,02,autres plâtrières
J-95600,,00,956 Installateurs de matériel d'isolation et d'insonorisation
J-95620,,01,calorifugeur à la main (bâtiment)
J-95620,,02,calorifugeuse à la main (bâtiment)
J-95630,,01,calorifugeur à la machine (bâtiment)
J-95630,,02,calorifugeuse à la machine (bâtiment)
J-95640,,01,applicateur de matériaux d'insonorisation
J-95640,,02,applicatrice de matériaux d'insonorisation
J-95650,,01,calorifugeur de chaudières et tuyaux
J-95650,,02,calorifugeuse de chaudières et tuyaux
J-95660,,01,calorifugeur d'installations de réfrigération et de climatisation
J-95660,,02,calorifugeuse d'installations de réfrigération et de climatisation
J-95690,,01,autres installateurs de matériel d'isolation et d'insonorisation
J-95690,,02,autres installatrices de matériel d'isolation et d'insonorisation
J-95700,,00,957 Vitriers
J-95720,,01,vitrier de bâtiments
J-95720,,02,vitrière de bâtiments
J-95730,,01,vitrier-poseur de verrières sans mastic
